Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily Return,Sentiment_Score
2020-06-01 00:00:00+00:00,71.33468627929688,71.59100341796875,71.89800262451172,70.9000015258789,70.91950225830078,24342000.0,GOOG,Tech,0.0020295646249641,0.501882211615642
2020-06-02 00:00:00+00:00,71.70336151123047,71.96099853515625,71.98049926757812,70.94149780273438,71.52749633789062,25562000.0,GOOG,Tech,0.0051681789543773,0.5133553623842696
2020-06-03 00:00:00+00:00,71.56187438964844,71.81900024414062,72.32759857177734,71.48885345458984,71.91500091552734,25124000.0,GOOG,Tech,-0.0019732673796383,0.4607189365973075
2020-06-04 00:00:00+00:00,70.356201171875,70.60900115966797,71.947998046875,70.23650360107422,71.5199966430664,29686000.0,GOOG,Tech,-0.0168478965226388,0.602548948295104
2020-06-05 00:00:00+00:00,71.6620101928711,71.91950225830078,72.25250244140625,70.30000305175781,70.65850067138672,34698000.0,GOOG,Tech,0.0185599722005609,0.6037133370991796
2020-06-08 00:00:00+00:00,72.07154083251953,72.33049774169922,72.39949798583984,71.11699676513672,71.11699676513672,28084000.0,GOOG,Tech,0.0057146597305739,0.5995959933691969
2020-06-09 00:00:00+00:00,72.54732513427734,72.80799865722656,73.4000015258789,72.1604995727539,72.26799774169922,28184000.0,GOOG,Tech,0.0066016539417792,0.3409556179928283
2020-06-10 00:00:00+00:00,73.03009796142578,73.2925033569336,73.71295166015625,72.8134994506836,72.97699737548828,30504000.0,GOOG,Tech,0.006654553189795,0.4922857467706005
2020-06-11 00:00:00+00:00,69.9406967163086,70.19200134277344,72.72374725341797,70.0999984741211,72.1240005493164,39826000.0,GOOG,Tech,-0.0423031261336612,0.41900532032984
2020-06-12 00:00:00+00:00,70.40602111816406,70.65899658203125,71.8499984741211,69.3010025024414,71.42449951171875,38928000.0,GOOG,Tech,0.0066531118977117,0.5308941178955138
2020-06-15 00:00:00+00:00,70.73832702636719,70.99250030517578,71.23999786376953,69.39600372314453,69.54000091552734,30078000.0,GOOG,Tech,0.0047199046020609,0.5345985628664494
2020-06-16 00:00:00+00:00,71.87773895263672,72.13600158691406,72.7509994506836,71.29499816894531,72.26100158691406,34184000.0,GOOG,Tech,0.0161073532672142,0.5702520077272007
2020-06-17 00:00:00+00:00,72.29623413085938,72.55599975585938,73.0,71.56900024414062,72.35800170898438,30992000.0,GOOG,Tech,0.0058223100768799,0.5462346855395784
2020-06-18 00:00:00+00:00,71.54093933105469,71.7979965209961,72.57050323486328,71.35050201416016,72.45800018310547,31638000.0,GOOG,Tech,-0.0104471475469134,0.4871761800410847
2020-06-19 00:00:00+00:00,71.32970428466797,71.58599853515625,72.38999938964844,71.06749725341797,72.19999694824219,63158000.0,GOOG,Tech,-0.0029527005781818,0.5814908689353615
2020-06-22 00:00:00+00:00,72.33309936523438,72.59300231933594,72.63749694824219,71.1604995727539,71.44999694824219,30848000.0,GOOG,Tech,0.0140670494899242,0.5147254410355041
2020-06-23 00:00:00+00:00,72.95834350585938,73.22049713134766,73.79705047607422,72.26200103759766,72.78199768066406,28596000.0,GOOG,Tech,0.0086440123973847,0.3438557038704554
2020-06-24 00:00:00+00:00,71.3421630859375,71.59850311279297,73.77100372314453,71.48750305175781,73.07550048828125,35120000.0,GOOG,Tech,-0.0221521852773691,0.4688349865997831
2020-06-25 00:00:00+00:00,71.80847930908203,72.06649780273438,72.1449966430664,71.0,71.49500274658203,24610000.0,GOOG,Tech,0.0065363753374025,0.5385436381523808
2020-06-26 00:00:00+00:00,67.75157165527344,67.99500274658203,71.67250061035156,67.59950256347656,71.56950378417969,85354000.0,GOOG,Tech,-0.056496363501625,0.3520070870096485
2020-06-29 00:00:00+00:00,69.498779296875,69.74849700927734,69.77999877929688,67.35050201416016,67.90899658203125,36204000.0,GOOG,Tech,0.0257885755109181,0.5349781309875349
2020-06-30 00:00:00+00:00,70.42744445800781,70.68049621582031,70.93250274658203,69.197998046875,69.52200317382812,40848000.0,GOOG,Tech,0.0133622837266156,0.266343226423487
2020-07-01 00:00:00+00:00,71.64456939697266,71.9020004272461,72.1500015258789,70.49099731445312,70.55500030517578,35504000.0,GOOG,Tech,0.0172820548358343,0.5820454414157817
2020-07-02 00:00:00+00:00,72.9728012084961,73.23500061035156,74.14749908447266,72.32099914550781,72.34700012207031,37182000.0,GOOG,Tech,0.0185391251312161,0.5428536607262989
2020-07-06 00:00:00+00:00,74.51725006103516,74.78500366210938,75.32949829101562,73.64299774169922,74.00299835205078,31280000.0,GOOG,Tech,0.021164785127874,0.4951777709648013
2020-07-07 00:00:00+00:00,73.9931411743164,74.25900268554688,75.83999633789062,74.17749786376953,74.5,29164000.0,GOOG,Tech,-0.0070335087357761,0.2585130840695153
2020-07-08 00:00:00+00:00,74.5322036743164,74.80000305175781,75.29399871826172,74.28150177001953,74.71600341796875,24994000.0,GOOG,Tech,0.0072853168861131,0.4819515130172173
2020-07-09 00:00:00+00:00,75.27902221679688,75.54949951171875,76.13600158691406,74.40425109863281,75.32250213623047,28466000.0,GOOG,Tech,0.0100200057404051,0.4964964919102688
2020-07-10 00:00:00+00:00,76.81100463867188,77.08699798583984,77.19149780273438,74.8270034790039,75.30750274658203,37126000.0,GOOG,Tech,0.020350875704777,0.5133452718146145
2020-07-13 00:00:00+00:00,75.29645538330078,75.56700134277344,78.85659790039062,75.26215362548828,77.5,36928000.0,GOOG,Tech,-0.0197179379503871,0.550992748932913
2020-07-14 00:00:00+00:00,75.75679779052734,76.02899932861328,76.14749908447266,74.17500305175781,74.5155029296875,31700000.0,GOOG,Tech,0.0061137530619246,0.5482405853302529
2020-07-15 00:00:00+00:00,75.41104125976562,75.68199920654297,76.7665023803711,74.9000015258789,76.15650177001953,32214000.0,GOOG,Tech,-0.0045640495749589,0.5263097962209334
2020-07-16 00:00:00+00:00,75.62825775146484,75.9000015258789,75.93450164794922,74.31549835205078,75.0,30386000.0,GOOG,Tech,0.0028805042364299,0.4557006831746548
2020-07-17 00:00:00+00:00,75.50619506835938,75.77749633789062,76.1719970703125,74.9209976196289,76.08100128173828,29134000.0,GOOG,Tech,-0.0016140340648941,0.5522193356106678
2020-07-20 00:00:00+00:00,78.00572204589844,78.28600311279297,78.5145034790039,75.18000030517578,75.76300048828125,31146000.0,GOOG,Tech,0.0331035847861342,0.580789428592349
