Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily Return
2019-09-30,86.79550170898438,86.79550170898438,86.87300109863281,85.46099853515625,86.34950256347656,52894000,AMZN,Tech,
2019-10-01,86.78250122070312,86.78250122070312,87.77999877929688,86.42050170898438,87.30000305175781,61690000,AMZN,Tech,-0.00014978297291068365
2019-10-02,85.6614990234375,85.6614990234375,86.44450378417969,85.25,86.38700103759766,66022000,AMZN,Tech,-0.01291737598591125
2019-10-03,86.22100067138672,86.22100067138672,86.25,84.25299835205078,85.6500015258789,69364000,AMZN,Tech,0.0065315416415505645
2019-10-04,86.98249816894531,86.98249816894531,87.02899932861328,85.96150207519531,86.3010025024414,49438000,AMZN,Tech,0.008831925999802426
2019-10-07,86.63300323486328,86.63300323486328,87.3915023803711,86.18499755859375,86.58149719238281,43094000,AMZN,Tech,-0.00401799145160453
2019-10-08,85.27549743652344,85.27549743652344,86.3499984741211,85.25,86.12449645996094,50840000,AMZN,Tech,-0.01566961490022023
2019-10-09,86.09950256347656,86.09950256347656,86.49749755859375,85.71800231933594,85.98049926757812,40870000,AMZN,Tech,0.009662859223618092
2019-10-10,86.01300048828125,86.01300048828125,86.91449737548828,85.6875,86.26200103759766,51504000,AMZN,Tech,-0.0010046756673366408
2019-10-11,86.59600067138672,86.59600067138672,87.27249908447266,86.49299621582031,87.14600372314453,65100000,AMZN,Tech,0.006778047269550891
2019-10-14,86.82150268554688,86.82150268554688,87.09449768066406,86.0999984741211,86.44550323486328,38204000,AMZN,Tech,0.002604069615361304
2019-10-15,88.36900329589844,88.36900329589844,88.82250213623047,87.03099822998047,87.10700225830078,62234000,AMZN,Tech,0.017823932579885904
2019-10-16,88.87149810791016,88.87149810791016,89.31199645996094,88.5260009765625,88.66649627685547,55268000,AMZN,Tech,0.005686324313618707
2019-10-17,89.3740005493164,89.3740005493164,89.94249725341797,89.10099792480469,89.82450103759766,52948000,AMZN,Tech,0.005654258700535264
2019-10-18,87.87550354003906,87.87550354003906,89.6989974975586,87.45999908447266,89.38999938964844,67250000,AMZN,Tech,-0.016766587598934568
2019-10-21,89.28299713134766,89.28299713134766,89.29399871826172,88.25,88.48300170898438,42608000,AMZN,Tech,0.01601690499181374
2019-10-22,88.2864990234375,88.2864990234375,89.48899841308594,88.0999984741211,89.40750122070312,42234000,AMZN,Tech,-0.011161118465189634
2019-10-23,88.1084976196289,88.1084976196289,88.50250244140625,87.0999984741211,88.06500244140625,42764000,AMZN,Tech,-0.0020161792094772757
2019-10-24,89.03900146484375,89.03900146484375,89.41699981689453,88.01349639892578,88.55449676513672,88922000,AMZN,Tech,0.010560886524610735
2019-10-25,88.06649780273438,88.06649780273438,88.21050262451172,84.75,84.87750244140625,192528000,AMZN,Tech,-0.010922221117825037
2019-10-28,88.85399627685547,88.85399627685547,88.93499755859375,87.125,87.40299987792969,74178000,AMZN,Tech,0.008942089145920873
2019-10-29,88.135498046875,88.135498046875,88.8499984741211,87.79049682617188,88.7405014038086,45538000,AMZN,Tech,-0.008086279290598686
2019-10-30,88.99949645996094,88.99949645996094,89.11900329589844,87.95600128173828,88.01200103759766,48988000,AMZN,Tech,0.009803069503577566
2019-10-31,88.83300018310547,88.83300018310547,89.5999984741211,88.5739974975586,88.79949951171875,55624000,AMZN,Tech,-0.0018707552680410355
2019-11-01,89.5719985961914,89.5719985961914,89.87249755859375,89.260498046875,89.40049743652344,55808000,AMZN,Tech,0.008318962677863917
2019-11-04,90.23300170898438,90.23300170898438,90.75299835205078,90.05049896240234,90.05049896240234,55438000,AMZN,Tech,0.007379573116068405
2019-11-05,90.08550262451172,90.08550262451172,90.51249694824219,89.69999694824219,90.45800018310547,37710000,AMZN,Tech,-0.0016346467664720699
2019-11-06,89.78849792480469,89.78849792480469,90.125,89.42900085449219,90.05000305175781,40596000,AMZN,Tech,-0.003296920048778351
2019-11-07,89.41000366210938,89.41000366210938,90.29499816894531,89.17400360107422,90.18800354003906,53022000,AMZN,Tech,-0.004215398090435696
2019-11-08,89.29399871826172,89.29399871826172,89.49400329589844,88.7020034790039,89.39450073242188,42466000,AMZN,Tech,-0.0012974492684962868
2019-11-11,88.5824966430664,88.5824966430664,89.0,88.35649871826172,88.9000015258789,38920000,AMZN,Tech,-0.007968083918385438
2019-11-12,88.9000015258789,88.9000015258789,89.31099700927734,88.59549713134766,88.73300170898438,40752000,AMZN,Tech,0.003584284648149527
2019-11-13,87.65550231933594,87.65550231933594,88.75,87.36599731445312,88.66950225830078,59790000,AMZN,Tech,-0.013998865975055064
2019-11-14,87.7300033569336,87.7300033569336,88.32949829101562,87.47799682617188,87.57150268554688,45296000,AMZN,Tech,0.0008499299602007238
2019-11-15,86.97450256347656,86.97450256347656,88.08399963378906,86.64299774169922,88.00250244140625,78552000,AMZN,Tech,-0.00861165809356279
2019-11-18,87.62650299072266,87.62650299072266,87.68499755859375,86.135498046875,86.91500091552734,56790000,AMZN,Tech,0.007496454800304697
2019-11-19,87.6395034790039,87.6395034790039,88.03399658203125,87.15149688720703,87.84950256347656,45416000,AMZN,Tech,0.00014836251405148104
2019-11-20,87.27649688720703,87.27649688720703,88.1259994506836,86.70600128173828,87.45700073242188,55800000,AMZN,Tech,-0.004142042998724227
2019-11-21,86.7354965209961,86.7354965209961,87.34349822998047,86.51799774169922,87.1500015258789,53258000,AMZN,Tech,-0.006198694786181735
2019-11-22,87.28600311279297,87.28600311279297,87.32150268554688,86.55000305175781,86.95099639892578,49582000,AMZN,Tech,0.0063469584412145785
2019-11-25,88.69200134277344,88.69200134277344,88.87100219726562,87.66200256347656,87.6624984741211,69724000,AMZN,Tech,0.016107946060534006
2019-11-26,89.84700012207031,89.84700012207031,89.85150146484375,88.9175033569336,88.99600219726562,63624000,AMZN,Tech,0.013022581087476892
2019-11-27,90.92549896240234,90.92549896240234,91.2249984741211,89.8655014038086,90.05000305175781,60512000,AMZN,Tech,0.01200372676735717
2019-11-29,90.04000091552734,90.04000091552734,91.2344970703125,90.03949737548828,90.88899993896484,38468000,AMZN,Tech,-0.009738720787676458
2019-12-02,89.08000183105469,89.08000183105469,90.27749633789062,88.13400268554688,90.22000122070312,78512000,AMZN,Tech,-0.01066191775556835
2019-12-03,88.49800109863281,88.49800109863281,88.64350128173828,87.36150360107422,88.0,67618000,AMZN,Tech,-0.006533461163659049
2019-12-04,88.03450012207031,88.03450012207031,89.45449829101562,88.01100158691406,88.70050048828125,53402000,AMZN,Tech,-0.005237417464897476
2019-12-05,87.02400207519531,87.02400207519531,88.17500305175781,87.0,88.17500305175781,56476000,AMZN,Tech,-0.011478432267733929
2019-12-06,87.58000183105469,87.58000183105469,87.72000122070312,87.00650024414062,87.55999755859375,62348000,AMZN,Tech,0.006389039145533015
2019-12-09,87.47550201416016,87.47550201416016,88.34449768066406,87.28050231933594,87.53299713134766,48856000,AMZN,Tech,-0.0011931926776630464
2019-12-10,86.96050262451172,86.96050262451172,87.53350067138672,86.75,87.37000274658203,50286000,AMZN,Tech,-0.005887355634324631
2019-12-11,87.43599700927734,87.43599700927734,87.5,86.7854995727539,87.08350372314453,41952000,AMZN,Tech,0.005467935101741261
2019-12-12,88.0165023803711,88.0165023803711,88.19999694824219,87.27200317382812,87.5,61918000,AMZN,Tech,0.00663920342821922
2019-12-13,88.0469970703125,88.0469970703125,88.44950103759766,87.75,88.25,54914000,AMZN,Tech,0.00034646559584494696
2019-12-16,88.46050262451172,88.46050262451172,88.4749984741211,87.85250091552734,88.3499984741211,62904000,AMZN,Tech,0.0046964185941400505
2019-12-17,89.53299713134766,89.53299713134766,89.5999984741211,88.86949920654297,88.90049743652344,72888000,AMZN,Tech,0.012123992912275838
2019-12-18,89.20149993896484,89.20149993896484,89.91000366210938,89.11799621582031,89.7509994506836,67028000,AMZN,Tech,-0.00370251419034362
2019-12-19,89.61399841308594,89.61399841308594,89.64949798583984,88.7030029296875,89.0250015258789,53056000,AMZN,Tech,0.004624344595139496
2019-12-20,89.32499694824219,89.32499694824219,90.14849853515625,89.12249755859375,89.98100280761719,103016000,AMZN,Tech,-0.0032249589345579865
2019-12-23,89.6500015258789,89.6500015258789,89.6500015258789,89.22550201416016,89.41300201416016,42728000,AMZN,Tech,0.0036384504756830083
2019-12-24,89.46050262451172,89.46050262451172,89.77850341796875,89.37899780273438,89.69049835205078,17626000,AMZN,Tech,-0.00211376350409187
2019-12-26,93.4384994506836,93.4384994506836,93.52300262451172,89.9749984741211,90.05049896240234,120108000,AMZN,Tech,0.04446651549531899
2019-12-27,93.48999786376953,93.48999786376953,95.06999969482422,93.30049896240234,94.14600372314453,123732000,AMZN,Tech,0.0005511476895359024
2019-12-30,92.34449768066406,92.34449768066406,94.19999694824219,92.03099822998047,93.69999694824219,73494000,AMZN,Tech,-0.012252649580489328
2019-12-31,92.39199829101562,92.39199829101562,92.66300201416016,91.61150360107422,92.0999984741211,50130000,AMZN,Tech,0.0005143848474418178
2020-01-02,94.90049743652344,94.90049743652344,94.90049743652344,93.2074966430664,93.75,80580000,AMZN,Tech,0.02715061035487687
2020-01-03,93.74849700927734,93.74849700927734,94.30999755859375,93.2249984741211,93.2249984741211,75288000,AMZN,Tech,-0.012139034655920922
2020-01-06,95.14399719238281,95.14399719238281,95.18450164794922,93.0,93.0,81236000,AMZN,Tech,0.01488557393050649
2020-01-07,95.34300231933594,95.34300231933594,95.69450378417969,94.60199737548828,95.2249984741211,80898000,AMZN,Tech,0.0020916204156393725
2020-01-08,94.59850311279297,94.59850311279297,95.55000305175781,94.3219985961914,94.9020004272461,70160000,AMZN,Tech,-0.007808640261289357
2020-01-09,95.05249786376953,95.05249786376953,95.89099884033203,94.79000091552734,95.49449920654297,63346000,AMZN,Tech,0.0047991747864684076
2020-01-10,94.15799713134766,94.15799713134766,95.34700012207031,94.0,95.26850128173828,57074000,AMZN,Tech,-0.009410596802031268
2020-01-13,94.56500244140625,94.56500244140625,94.9000015258789,94.04000091552734,94.56549835205078,55616000,AMZN,Tech,0.004322578245699482
2020-01-14,93.47200012207031,93.47200012207031,94.35549926757812,92.92749786376953,94.29399871826172,68818000,AMZN,Tech,-0.011558211718052602
2020-01-15,93.10099792480469,93.10099792480469,93.94300079345703,92.75450134277344,93.61250305175781,57932000,AMZN,Tech,-0.003969126548924895
2020-01-16,93.89700317382812,93.89700317382812,94.27950286865234,93.3010025024414,94.14949798583984,53190000,AMZN,Tech,0.00854991102959346
2020-01-17,93.23600006103516,93.23600006103516,94.33200073242188,92.86250305175781,94.29450225830078,79946000,AMZN,Tech,-0.00703966144232826
2020-01-21,94.5999984741211,94.5999984741211,94.7135009765625,93.0,93.25,74156000,AMZN,Tech,0.014629525206926841
2020-01-22,94.37300109863281,94.37300109863281,95.125,94.16699981689453,94.80449676513672,64326000,AMZN,Tech,-0.0023995494624704516
