Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily Return
2019-09-30,53.12614822387695,63.06999969482422,63.439998626708984,61.77000045776367,62.11000061035156,6383400,CVS,Health,
2019-10-01,52.51967239379883,62.349998474121094,63.560001373291016,61.7599983215332,63.20000076293945,5996600,CVS,Health,-0.011415906519533614
2019-10-02,51.803688049316406,61.5,62.099998474121094,60.959999084472656,61.97999954223633,6398400,CVS,Health,-0.013632694385291688
2019-10-03,51.56783676147461,61.220001220703125,61.779998779296875,60.369998931884766,61.5099983215332,5800100,CVS,Health,-0.004552825679624006
2019-10-04,52.42702102661133,62.2400016784668,62.31999969482422,61.130001068115234,61.150001525878906,4677400,CVS,Health,0.016661228968070096
2019-10-07,52.2164306640625,61.9900016784668,62.54999923706055,61.72999954223633,62.130001068115234,4465500,CVS,Health,-0.004016709403246943
2019-10-08,50.86027526855469,60.380001068115234,61.619998931884766,60.13999938964844,61.47999954223633,6950500,CVS,Health,-0.025971940099347002
2019-10-09,51.214054107666016,60.79999923706055,61.34000015258789,60.61000061035156,60.86000061035156,5214900,CVS,Health,0.006955915228810783
2019-10-10,52.342777252197266,62.13999938964844,62.5,60.849998474121094,60.900001525878906,6729200,CVS,Health,0.0220394764704388
2019-10-11,53.016658782958984,62.939998626708984,63.61000061035156,62.77000045776367,62.79999923706055,6278700,CVS,Health,0.012874142982270742
2019-10-14,53.05877685546875,62.9900016784668,63.25,62.43000030517578,62.77000045776367,2934800,CVS,Health,0.0007944558762127407
2019-10-15,54.60866928100586,64.83000183105469,64.97000122070312,63.47999954223633,63.47999954223633,8209600,CVS,Health,0.029210987514815434
2019-10-16,55.09722900390625,65.41000366210938,65.79000091552734,64.76000213623047,65.0,7343500,CVS,Health,0.008946503388449045
2019-10-17,56.01536560058594,66.5,66.58000183105469,65.30999755859375,65.55999755859375,8402500,CVS,Health,0.016664061716327838
2019-10-18,55.72898483276367,66.16000366210938,66.45999908447266,65.7300033569336,66.31999969482422,6249500,CVS,Health,-0.005112726885573293
2019-10-21,55.341495513916016,65.69999694824219,66.77999877929688,65.61000061035156,66.62999725341797,6820700,CVS,Health,-0.006952942690519159
2019-10-22,56.06590270996094,66.55999755859375,66.91999816894531,65.7300033569336,65.87999725341797,6293100,CVS,Health,0.013089812028896475
2019-10-23,55.675506591796875,65.5999984741211,66.30999755859375,65.31999969482422,66.04000091552734,4683800,CVS,Health,-0.014423063697193705
2019-10-24,55.03047180175781,64.83999633789062,65.88999938964844,64.47000122070312,65.5999984741211,5562300,CVS,Health,-0.011585398687627757
2019-10-25,55.251155853271484,65.0999984741211,65.61000061035156,64.37999725341797,64.63999938964844,5068400,CVS,Health,0.00400990362299769
2019-10-28,55.91313934326172,65.87999725341797,66.54000091552734,65.3499984741211,65.44999694824219,7015900,CVS,Health,0.011981548349911941
2019-10-29,55.921630859375,65.88999938964844,66.0999984741211,64.94999694824219,65.69000244140625,6505900,CVS,Health,0.00015182356781218154
