Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily Return,Sentiment_Score
2020-06-02 00:00:00+00:00,57.588645935058594,66.83999633789062,67.30999755859375,65.41000366210938,65.63999938964844,5463700.0,CVS,Health,0.0182814893266349,0.5648251556170484
2020-06-03 00:00:00+00:00,57.597267150878906,66.8499984741211,67.68000030517578,66.23999786376953,67.13999938964844,6102400.0,CVS,Health,0.0001496429799292,0.4896455961279571
2020-06-04 00:00:00+00:00,57.321563720703125,66.52999877929688,66.72000122070312,65.94999694824219,66.29000091552734,5468900.0,CVS,Health,-0.0047868317446274,0.5311134482423464
2020-06-05 00:00:00+00:00,58.88965225219727,68.3499984741211,69.19000244140625,67.12999725341797,67.27999877929688,8598400.0,CVS,Health,0.0273560758788196,0.4420028836466372
2020-06-08 00:00:00+00:00,60.84546661376953,70.62000274658203,70.63999938964844,68.16000366210938,68.19999694824219,8556300.0,CVS,Health,0.0332114751007699,0.5519220536419501
2020-06-09 00:00:00+00:00,59.76847076416016,69.37000274658203,70.29000091552734,68.9800033569336,69.87000274658203,5957100.0,CVS,Health,-0.0177003674792479,0.4723972496576607
2020-06-10 00:00:00+00:00,58.16592025756836,67.51000213623047,69.61000061035156,67.37999725341797,69.58000183105469,6344400.0,CVS,Health,-0.0268127509976667,0.7077876278199255
2020-06-11 00:00:00+00:00,54.41799545288086,63.15999984741211,66.43000030517578,62.709999084472656,66.11000061035156,11927500.0,CVS,Health,-0.0644349303980225,0.5243498484293619
2020-06-12 00:00:00+00:00,55.27097702026367,64.1500015258789,65.77999877929688,62.7400016784668,64.7699966430664,10345500.0,CVS,Health,0.0156745041301225,0.5806306883847961
2020-06-15 00:00:00+00:00,54.55585861206055,63.31999969482422,63.77999877929688,61.81999969482422,63.02999877929688,9379400.0,CVS,Health,-0.0129384538006573,0.629430687908704
2020-06-16 00:00:00+00:00,56.5030517578125,65.58000183105469,66.19000244140625,63.91999816894531,64.97000122070312,10975600.0,CVS,Health,0.035691758482671,0.5672776584979147
2020-06-17 00:00:00+00:00,56.00333404541016,65.0,66.13999938964844,64.66999816894531,66.0,7183300.0,CVS,Health,-0.0088441874788121,0.5076896171473587
2020-06-18 00:00:00+00:00,55.563907623291016,64.48999786376953,64.97000122070312,63.88999938964844,64.6500015258789,5852200.0,CVS,Health,-0.0078461867112379,0.5246702507914355
2020-06-19 00:00:00+00:00,55.563907623291016,64.48999786376953,66.0,64.11000061035156,65.91000366210938,21245800.0,CVS,Health,0.0,0.54547412507236
2020-06-22 00:00:00+00:00,55.40021133422852,64.30000305175781,64.7300033569336,63.27999877929688,64.54000091552734,6069600.0,CVS,Health,-0.0029461128594401,0.541809955999876
2020-06-23 00:00:00+00:00,55.5122299194336,64.43000030517578,65.26000213623047,64.33000183105469,64.86000061035156,5260300.0,CVS,Health,0.0020217301282758,0.4838754323621591
2020-06-24 00:00:00+00:00,54.43522644042969,63.18000030517578,64.05000305175781,62.33000183105469,63.810001373291016,7164400.0,CVS,Health,-0.019400900109876,0.5923486216148982
2020-06-25 00:00:00+00:00,55.15896224975586,64.0199966430664,64.19999694824219,62.41999816894531,62.70000076293945,5681400.0,CVS,Health,0.0132952886013488,0.5455620128195733
2020-06-26 00:00:00+00:00,54.66786575317383,63.45000076293945,64.12000274658203,62.720001220703125,63.900001525878906,7321900.0,CVS,Health,-0.0089034037803044,0.5090403775684536
2020-06-29 00:00:00+00:00,55.50359344482422,64.41999816894531,65.2699966430664,63.869998931884766,64.0,7109100.0,CVS,Health,0.0152875869872712,0.4711195705458522
2020-06-30 00:00:00+00:00,55.97747802734375,64.97000122070312,65.2699966430664,63.959999084472656,64.70999908447266,7036100.0,CVS,Health,0.0085377688201013,0.844579307284827
2020-07-01 00:00:00+00:00,55.62422561645508,64.55999755859375,65.5999984741211,64.48999786376953,64.97000122070312,5008000.0,CVS,Health,-0.0063106611421568,0.5240518264472485
2020-07-02 00:00:00+00:00,55.74484634399414,64.69999694824219,65.80000305175781,64.55999755859375,65.16000366210938,4700700.0,CVS,Health,0.0021685160307103,0.4118345245563735
2020-07-06 00:00:00+00:00,55.94301986694336,64.93000030517578,65.4000015258789,64.54000091552734,65.05999755859375,5307300.0,CVS,Health,0.0035549206766978,0.5436481783787409
2020-07-07 00:00:00+00:00,55.07279968261719,63.91999816894531,64.56999969482422,63.63999938964844,64.31999969482422,5845900.0,CVS,Health,-0.0155552461340425,0.5875224120294055
2020-07-08 00:00:00+00:00,54.40076446533203,63.13999938964844,64.12999725341797,62.43000030517578,63.79999923706055,9400300.0,CVS,Health,-0.0122027346940042,0.4277351056225598
2020-07-09 00:00:00+00:00,52.79821395874024,61.27999877929688,62.7400016784668,60.54999923706055,62.34000015258789,10172500.0,CVS,Health,-0.0294583564829191,0.577167347073555
2020-07-10 00:00:00+00:00,53.97858810424805,62.650001525878906,62.72999954223633,61.0,61.400001525878906,9474700.0,CVS,Health,0.0223564421323858,0.5012415428645909
