Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily_Return
2019-12-03 00:00:00+00:00,77.31623077392578,84.36000061035156,84.41999816894531,83.2699966430664,83.58999633789062,2912400,ABT,Health,-0.0017745257883957644
2019-12-04 00:00:00+00:00,78.0677490234375,85.18000030517578,85.33999633789062,84.44000244140625,84.5,3953400,ABT,Health,0.00972005802648579
2019-12-05 00:00:00+00:00,78.12273406982422,85.23999786376953,85.41999816894531,84.33000183105469,85.12000274658203,3279900,ABT,Health,0.0007043247317175538
2019-12-06 00:00:00+00:00,78.34270477294922,85.4800033569336,85.91000366210938,85.37999725341797,85.66999816894531,4104600,ABT,Health,0.0028157066664922237
2019-12-09 00:00:00+00:00,76.86711883544922,83.87000274658203,85.41999816894531,83.83000183105469,85.12000274658203,4227000,ABT,Health,-0.018835013952817947
2019-12-10 00:00:00+00:00,77.49950408935547,84.55999755859375,84.62999725341797,83.76000213623047,83.87999725341797,3904900,ABT,Health,0.008226993069169186
2019-12-11 00:00:00+00:00,77.8202896118164,84.91000366210938,85.04000091552734,84.20999908447266,84.62000274658203,2937500,ABT,Health,0.004139194517826628
2019-12-12 00:00:00+00:00,78.79179382324219,85.97000122070312,86.27999877929688,84.63999938964844,84.77999877929688,4155200,ABT,Health,0.01248394494895666
2019-12-13 00:00:00+00:00,79.14002990722656,86.3499984741211,86.70999908447266,85.77999877929688,85.77999877929688,3872000,ABT,Health,0.004419699908921881
2019-12-16 00:00:00+00:00,79.1858901977539,86.4000015258789,87.0999984741211,86.30000305175781,86.94999694824219,3843700,ABT,Health,0.0005794828556560105
2019-12-17 00:00:00+00:00,79.79077911376953,87.05999755859375,87.30000305175781,86.0,86.58000183105469,5368500,ABT,Health,0.007638847205038823
2019-12-18 00:00:00+00:00,79.671630859375,86.93000030517578,87.2699966430664,86.61000061035156,87.08000183105469,5831100,ABT,Health,-0.0014932584406105454
2019-12-19 00:00:00+00:00,80.05653381347656,87.3499984741211,87.3499984741211,86.48999786376953,86.73999786376953,4643700,ABT,Health,0.004831116797156199
2019-12-20 00:00:00+00:00,79.4241714477539,86.66000366210938,89.23999786376953,86.62999725341797,88.98999786376953,11606500,ABT,Health,-0.007898947601153838
2019-12-23 00:00:00+00:00,80.05653381347656,87.3499984741211,87.45999908447266,86.27999877929688,86.30999755859375,4067800,ABT,Health,0.007961837740273259
2019-12-24 00:00:00+00:00,79.9924087524414,87.27999877929688,87.4800033569336,86.9800033569336,87.37000274658203,1067700,ABT,Health,-0.0008009972200965221
2019-12-26 00:00:00+00:00,79.9924087524414,87.27999877929688,87.5199966430664,86.87999725341797,87.20999908447266,2033100,ABT,Health,0.0
2019-12-27 00:00:00+00:00,80.10238647460938,87.4000015258789,87.75,87.0199966430664,87.48999786376953,2508100,ABT,Health,0.0013748519876219945
2019-12-30 00:00:00+00:00,79.55249786376953,86.80000305175781,87.79000091552734,86.61000061035156,87.5199966430664,2706100,ABT,Health,-0.006864821824180578
2019-12-31 00:00:00+00:00,79.60748291015625,86.86000061035156,86.98999786376953,86.2699966430664,86.5,3261100,ABT,Health,0.0006911793829638135
2020-01-02 00:00:00+00:00,79.68997955322266,86.94999694824219,86.95999908447266,85.80000305175781,86.05999755859375,4969000,ABT,Health,0.0010362925701281611
2020-01-03 00:00:00+00:00,78.71845245361328,85.88999938964844,86.66999816894531,85.58999633789062,85.75,4747000,ABT,Health,-0.012191333277485894
2020-01-06 00:00:00+00:00,79.13089752197266,86.33999633789062,86.36000061035156,85.20999908447266,85.62000274658203,5631700,ABT,Health,0.00523949665553225
2020-01-07 00:00:00+00:00,78.69095611572266,85.86000061035156,86.30000305175781,85.54000091552734,85.7699966430664,3408100,ABT,Health,-0.005559666578125677
2020-01-08 00:00:00+00:00,79.0117416381836,86.20999908447266,86.66000366210938,85.93000030517578,86.23999786376953,5693900,ABT,Health,0.004076523380770691
2020-01-09 00:00:00+00:00,79.22254180908203,86.44000244140625,86.68000030517578,85.75,86.30000305175781,6432500,ABT,Health,0.002667960059199226
2020-01-10 00:00:00+00:00,78.23273468017578,85.36000061035156,86.98999786376953,85.16999816894531,86.79000091552734,4680400,ABT,Health,-0.012494008729126427
2020-01-13 00:00:00+00:00,78.01276397705078,85.12000274658203,85.7300033569336,84.73999786376953,85.5,5571500,ABT,Health,-0.002811747589091307
2020-01-14 00:00:00+00:00,78.91474151611328,85.73999786376953,86.0,84.01000213623047,84.12999725341797,8751400,ABT,Health,0.011561922601894148
2020-01-15 00:00:00+00:00,80.42417907714844,87.37999725341797,87.8499984741211,86.11000061035156,86.11000061035156,5389700,ABT,Health,0.019127447318913804
2020-01-16 00:00:00+00:00,81.25255584716797,88.27999877929688,88.30999755859375,87.41999816894531,87.94000244140625,5023300,ABT,Health,0.010300096059729702
2020-01-17 00:00:00+00:00,81.91523742675781,89.0,89.19999694824219,88.30999755859375,88.44999694824219,5879700,ABT,Health,0.00815582442521956
2020-01-21 00:00:00+00:00,82.58712005615234,89.7300033569336,90.04000091552734,88.61000061035156,88.86000061035156,7458100,ABT,Health,0.008202169101875212
2020-01-22 00:00:00+00:00,84.54756164550781,91.86000061035156,92.4499969482422,90.02999877929688,90.77999877929688,9841200,ABT,Health,0.023737861158283913
2020-01-23 00:00:00+00:00,83.50751495361328,90.7300033569336,91.8499984741211,90.16000366210938,91.80999755859376,7418400,ABT,Health,-0.01230132095654346
2020-01-24 00:00:00+00:00,83.20378875732422,90.4000015258789,91.52999877929688,90.20999908447266,90.8499984741211,4218700,ABT,Health,-0.0036371121384437544
2020-01-27 00:00:00+00:00,82.45825958251953,89.58999633789062,90.0,88.88999938964844,89.11000061035156,4482200,ABT,Health,-0.008960279164439644
2020-01-28 00:00:00+00:00,82.4122314453125,89.54000091552734,90.02999877929688,89.38999938964844,89.69999694824219,4983700,ABT,Health,-0.000558199232436718
2020-01-29 00:00:00+00:00,82.0440673828125,89.13999938964844,90.2300033569336,89.06999969482422,89.61000061035156,3914300,ABT,Health,-0.004467347334774052
2020-01-30 00:00:00+00:00,82.06249237060547,89.16000366210938,89.20999908447266,87.97000122070312,88.29000091552734,5248100,ABT,Health,0.00022457428526800882
2020-01-31 00:00:00+00:00,80.20330047607422,87.13999938964844,89.2300033569336,86.9000015258789,89.12999725341797,5914100,ABT,Health,-0.022655805847754173
2020-02-03 00:00:00+00:00,80.12967681884766,87.05999755859375,88.4000015258789,86.75,87.77999877929688,4675900,ABT,Health,-0.000917962936556771
2020-02-04 00:00:00+00:00,81.20652770996094,88.2300033569336,89.25,88.1500015258789,88.1500015258789,3904600,ABT,Health,0.01343885229373587
2020-02-05 00:00:00+00:00,82.43063354492188,89.55999755859375,89.61000061035156,88.55000305175781,88.87000274658203,3565700,ABT,Health,0.015073983206534525
2020-02-06 00:00:00+00:00,82.34782409667969,89.47000122070312,90.08000183105467,89.25,90.0,4270700,ABT,Health,-0.0010045955572700604
2020-02-07 00:00:00+00:00,80.87519836425781,87.87000274658203,89.51000213623047,87.68000030517578,89.2300033569336,4472300,ABT,Health,-0.017882995070919616
2020-02-10 00:00:00+00:00,81.27095031738281,88.30000305175781,88.30000305175781,87.20999908447266,87.20999908447266,4219400,ABT,Health,0.004893366089101292
2020-02-11 00:00:00+00:00,82.07168579101562,89.16999816894531,89.41000366210938,88.52999877929688,88.63999938964844,2661900,ABT,Health,0.009852665318982323
2020-02-12 00:00:00+00:00,81.72193908691406,88.79000091552734,89.58999633789062,88.58000183105469,89.55999755859375,3389400,ABT,Health,-0.004261478251977757
2020-02-13 00:00:00+00:00,81.6207046508789,88.68000030517578,89.04000091552734,87.69999694824219,88.5,4448800,ABT,Health,-0.0012387669353696174
2020-02-14 00:00:00+00:00,82.522705078125,89.66000366210938,89.70999908447266,88.30999755859375,88.87000274658203,3919800,ABT,Health,0.011051122764796917
2020-02-18 00:00:00+00:00,81.80479431152344,88.87999725341797,89.48999786376953,88.30999755859375,89.41999816894531,4492300,ABT,Health,-0.008699554455006142
2020-02-19 00:00:00+00:00,82.24658203125,89.36000061035156,89.93000030517578,88.69000244140625,88.83000183105469,3464900,ABT,Health,0.0054005113446551345
2020-02-20 00:00:00+00:00,81.418212890625,88.45999908447266,89.55999755859375,88.04000091552734,89.0999984741211,3657500,ABT,Health,-0.010071775874044953
2020-02-21 00:00:00+00:00,80.48861694335938,87.44999694824219,88.25,87.16000366210938,88.04000091552734,5570900,ABT,Health,-0.011417543007415487
2020-02-24 00:00:00+00:00,77.89309692382812,84.62999725341797,85.66999816894531,84.06999969482422,85.44999694824219,5667200,ABT,Health,-0.03224704458964356
2020-02-25 00:00:00+00:00,74.67170715332031,81.12999725341797,85.37000274658203,80.77999877929688,84.93000030517578,7021800,ABT,Health,-0.04135655016590256
2020-02-26 00:00:00+00:00,74.88341522216797,81.36000061035156,82.87999725341797,81.11000061035156,82.12999725341797,7380100,ABT,Health,0.002835184528632295
2020-02-27 00:00:00+00:00,72.88615417480469,79.19000244140625,82.02999877929688,79.16000366210938,80.4000015258789,8657200,ABT,Health,-0.02667160734373164
2020-02-28 00:00:00+00:00,70.89808654785156,77.02999877929688,78.16000366210938,74.0199966430664,77.12000274658203,16671900,ABT,Health,-0.027276341432216245
2020-03-02 00:00:00+00:00,75.11351013183594,81.61000061035156,81.68000030517578,77.25,77.87999725341797,11483600,ABT,Health,0.05945750850608977
2020-03-03 00:00:00+00:00,71.78167724609375,77.98999786376953,83.5,77.26000213623047,81.58000183105469,9510600,ABT,Health,-0.04435730509590485
